"resolution","score","stat","analysis","genotype_form","correlation","p_value"
10,"RDPI","range","global","combined",0.619620253164557,0.001
10,"RDPI","variance","global","combined",0.620253164556962,0.001
10,"RDPI","mean_lower","global","combined",-0.343670886075949,0.001
10,"RDPI","mean_upper","global","combined",-0.474050632911392,0.001
10,"ESPI","min","global","combined",-0.0860759493670886,0.231
10,"ESPI","max","global","combined",0.069620253164557,0.37
10,"ESPI","mean","global","combined",-0.0272151898734177,0.706
10,"ESPI","median","global","combined",-0.0525316455696203,0.487
10,"ESPI","slope","global","combined",-0.75506329113924,0.001
10,"ESPI","range","global","combined",1,0.001
10,"ESPI","variance","global","combined",0.967721518987342,0.001
10,"ESPI","mean_lower","global","combined",0.0354430379746835,0.654
10,"ESPI","mean_upper","global","combined",-0.0962025316455696,0.234
10,"ESPIID","min","global","combined",-0.089873417721519,0.232
10,"ESPIID","max","global","combined",0.0658227848101266,0.368
10,"ESPIID","mean","global","combined",-0.0310126582278481,0.669
10,"ESPIID","median","global","combined",-0.0537974683544304,0.486
10,"ESPIID","slope","global","combined",-0.715822784810127,0.001
10,"ESPIID","range","global","combined",0.953164556962025,0.001
10,"ESPIID","variance","global","combined",0.925949367088608,0.001
10,"ESPIID","mean_lower","global","combined",0.0316455696202532,0.696
10,"ESPIID","mean_upper","global","combined",-0.0987341772151899,0.187
10,"PSI","min","global","combined",0.0892405063291139,0.246
10,"PSI","max","global","combined",-0.0664556962025316,0.378
10,"PSI","mean","global","combined",0.030379746835443,0.711
10,"PSI","median","global","combined",0.0556962025316456,0.466
10,"PSI","slope","global","combined",0.792405063291139,0.001
10,"PSI","range","global","combined",-0.928481012658228,0.001
10,"PSI","variance","global","combined",-0.925316455696203,0.001
10,"PSI","mean_lower","global","combined",-0.0272151898734177,0.719
10,"PSI","mean_upper","global","combined",0.0981012658227848,0.187
10,"RPI","min","global","combined",-0.466455696202532,0.001
10,"RPI","max","global","combined",-0.310759493670886,0.001
10,"RPI","mean","global","combined",-0.407594936708861,0.001
10,"RPI","median","global","combined",-0.429113924050633,0.001
10,"RPI","slope","global","combined",-0.563291139240506,0.001
10,"RPI","range","global","combined",0.619620253164557,0.001
10,"RPI","variance","global","combined",0.620253164556962,0.001
10,"RPI","mean_lower","global","combined",-0.343670886075949,0.001
10,"RPI","mean_upper","global","combined",-0.474050632911392,0.001
10,"PQ","min","global","combined",-0.0860759493670886,0.293
10,"PQ","max","global","combined",0.069620253164557,0.377
10,"PQ","mean","global","combined",-0.0272151898734177,0.745
10,"PQ","median","global","combined",-0.0525316455696203,0.509
10,"PQ","slope","global","combined",-0.75506329113924,0.001
10,"PQ","range","global","combined",1,0.001
10,"PQ","variance","global","combined",0.967721518987342,0.001
10,"PQ","mean_lower","global","combined",0.0354430379746835,0.627
10,"PQ","mean_upper","global","combined",-0.0962025316455696,0.225
10,"PR","min","global","combined",-0.0860759493670886,0.271
10,"PR","max","global","combined",0.069620253164557,0.356
10,"PR","mean","global","combined",-0.0272151898734177,0.728
10,"PR","median","global","combined",-0.0525316455696203,0.498
10,"PR","slope","global","combined",-0.75506329113924,0.001
10,"PR","range","global","combined",1,0.001
10,"PR","variance","global","combined",0.967721518987342,0.001
10,"PR","mean_lower","global","combined",0.0354430379746835,0.656
10,"PR","mean_upper","global","combined",-0.0962025316455696,0.206
10,"NRW","min","global","combined",-0.0860759493670886,0.248
10,"NRW","max","global","combined",0.069620253164557,0.344
10,"NRW","mean","global","combined",-0.0272151898734177,0.717
10,"NRW","median","global","combined",-0.0525316455696203,0.526
10,"NRW","slope","global","combined",-0.75506329113924,0.001
10,"NRW","range","global","combined",1,0.001
10,"NRW","variance","global","combined",0.967721518987342,0.001
10,"NRW","mean_lower","global","combined",0.0354430379746835,0.62
10,"NRW","mean_upper","global","combined",-0.0962025316455696,0.236
10,"ESP","min","global","combined",-0.468354430379747,0.001
10,"ESP","max","global","combined",-0.312658227848101,0.001
10,"ESP","mean","global","combined",-0.409493670886076,0.001
10,"ESP","median","global","combined",-0.431012658227848,0.001
10,"ESP","slope","global","combined",-0.561392405063291,0.001
10,"ESP","range","global","combined",0.617721518987342,0.001
10,"ESP","variance","global","combined",0.618354430379747,0.001
10,"ESP","mean_lower","global","combined",-0.344303797468354,0.001
10,"ESP","mean_upper","global","combined",-0.475949367088608,0.001
10,"CEV","min","global","combined",-0.462658227848101,0.001
10,"CEV","max","global","combined",-0.309493670886076,0.001
10,"CEV","mean","global","combined",-0.406329113924051,0.001
10,"CEV","median","global","combined",-0.431645569620253,0.001
10,"CEV","slope","global","combined",-0.587341772151899,0.001
10,"CEV","range","global","combined",0.620886075949367,0.001
10,"CEV","variance","global","combined",0.622784810126582,0.001
10,"CEV","mean_lower","global","combined",-0.338607594936709,0.001
10,"CEV","mean_upper","global","combined",-0.475316455696203,0.001
10,"PFI","min","global","combined",-0.44620253164557,0.001
10,"PFI","max","global","combined",-0.295569620253165,0.001
10,"PFI","mean","global","combined",-0.392405063291139,0.001
10,"PFI","median","global","combined",-0.421518987341772,0.001
10,"PFI","slope","global","combined",-0.59873417721519,0.001
10,"PFI","range","global","combined",0.615822784810127,0.001
10,"PFI","variance","global","combined",0.625316455696203,0.001
10,"PFI","mean_lower","global","combined",-0.325949367088608,0.001
10,"PFI","mean_upper","global","combined",-0.460126582278481,0.001
10,"APC","min","global","combined",-0.0886075949367089,0.248
10,"APC","max","global","combined",0.0620253164556962,0.379
10,"APC","mean","global","combined",-0.0284810126582278,0.706
10,"APC","median","global","combined",-0.0462025316455696,0.53
10,"APC","slope","global","combined",-0.676582278481013,0.001
10,"APC","range","global","combined",0.891139240506329,0.001
10,"APC","variance","global","combined",0.868987341772152,0.001
10,"APC","mean_lower","global","combined",0.0379746835443038,0.605
10,"APC","mean_upper","global","combined",-0.1,0.188
10,"SI","min","global","combined",-0.318987341772152,0.001
10,"SI","max","global","combined",-0.165822784810127,0.025
10,"SI","mean","global","combined",-0.262658227848101,0.002
10,"SI","median","global","combined",-0.289240506329114,0.001
10,"SI","slope","global","combined",-0.674050632911392,0.001
10,"SI","range","global","combined",0.760759493670886,0.001
10,"SI","variance","global","combined",0.766455696202532,0.001
10,"SI","mean_lower","global","combined",-0.19620253164557,0.004
10,"SI","mean_upper","global","combined",-0.331645569620253,0.001
10,"RSI","min","global","combined",0.462658227848101,0.001
10,"RSI","max","global","combined",0.309493670886076,0.001
10,"RSI","mean","global","combined",0.406329113924051,0.001
10,"RSI","median","global","combined",0.431645569620253,0.001
10,"RSI","slope","global","combined",0.587341772151899,0.001
10,"RSI","range","global","combined",-0.620886075949367,0.001
10,"RSI","variance","global","combined",-0.622784810126582,0.001
10,"RSI","mean_lower","global","combined",0.338607594936709,0.001
10,"RSI","mean_upper","global","combined",0.475316455696203,0.001
10,"EVS","min","global","combined",-0.0867088607594937,0.266
10,"EVS","max","global","combined",0.0677215189873418,0.366
10,"EVS","mean","global","combined",-0.0291139240506329,0.713
10,"EVS","median","global","combined",-0.0556962025316456,0.484
10,"EVS","slope","global","combined",-0.770886075949367,0.001
10,"EVS","range","global","combined",0.967721518987342,0.001
10,"EVS","variance","global","combined",1,0.001
10,"EVS","mean_lower","global","combined",0.0360759493670886,0.653
10,"EVS","mean_upper","global","combined",-0.0981012658227848,0.201
10,"CV_t","min","local","linear",-0.231578947368421,0.18
10,"CV_t","max","local","linear",-0.136842105263158,0.391
10,"CV_t","mean","local","linear",-0.168421052631579,0.312
10,"CV_t","median","local","linear",-0.178947368421053,0.295
10,"CV_t","slope","local","linear",0.0315789473684211,0.881
10,"CV_t","range","local","linear",0.621052631578947,0.001
10,"CV_t","variance","local","linear",0.621052631578947,0.001
10,"CV_t","mean_lower","local","linear",-0.168421052631579,0.322
10,"CV_t","mean_upper","local","linear",-0.168421052631579,0.335
10,"CV_t","min","local","gaussian",-0.442105263157895,0.008
10,"CV_t","max","local","gaussian",-0.336842105263158,0.051
10,"CV_t","mean","local","gaussian",-0.389473684210526,0.018
10,"CV_t","median","local","gaussian",-0.421052631578947,0.008
10,"CV_t","slope","local","gaussian",-0.589473684210526,0.001
10,"CV_t","range","local","gaussian",0.589473684210526,0.002
10,"CV_t","variance","local","gaussian",0.589473684210526,0.001
10,"CV_t","mean_lower","local","gaussian",-0.368421052631579,0.026
10,"CV_t","mean_upper","local","gaussian",-0.442105263157895,0.006
10,"CV_t","min","local","sinusoidal",-0.589473684210526,0.001
10,"CV_t","max","local","sinusoidal",-0.421052631578947,0.01
10,"CV_t","mean","local","sinusoidal",-0.568421052631579,0.001
10,"CV_t","median","local","sinusoidal",-0.589473684210526,0.001
10,"CV_t","slope","local","sinusoidal",-0.6,0.001
10,"CV_t","range","local","sinusoidal",0.6,0.001
10,"CV_t","variance","local","sinusoidal",0.6,0.002
10,"CV_t","mean_lower","local","sinusoidal",-0.48421052631579,0.004
10,"CV_t","mean_upper","local","sinusoidal",-0.589473684210526,0.001
10,"CV_t","min","local","wave",-0.589473684210526,0.001
10,"CV_t","max","local","wave",-0.410526315789474,0.011
10,"CV_t","mean","local","wave",-0.526315789473684,0.002
10,"CV_t","median","local","wave",-0.526315789473684,0.003
10,"CV_t","slope","local","wave",-0.610526315789474,0.002
10,"CV_t","range","local","wave",0.610526315789474,0.002
10,"CV_t","variance","local","wave",0.610526315789474,0.001
10,"CV_t","mean_lower","local","wave",-0.452631578947368,0.009
10,"CV_t","mean_upper","local","wave",-0.568421052631579,0.001
10,"RN","min","local","linear",0.357894736842105,0.025
10,"RN","max","local","linear",0.368421052631579,0.021
10,"RN","mean","local","linear",0.357894736842105,0.027
10,"RN","median","local","linear",0.368421052631579,0.017
10,"RN","slope","local","linear",1,0.001
10,"RN","range","local","linear",0.263157894736842,0.106
10,"RN","variance","local","linear",0.263157894736842,0.13
10,"RN","mean_lower","local","linear",0.336842105263158,0.039
10,"RN","mean_upper","local","linear",0.442105263157895,0.01
10,"RN","min","local","gaussian",0.0315789473684211,0.86
10,"RN","max","local","gaussian",-0.0736842105263158,0.692
10,"RN","mean","local","gaussian",-0.0210526315789474,0.911
10,"RN","median","local","gaussian",0.0105263157894737,0.984
10,"RN","slope","local","gaussian",1,0.001
10,"RN","range","local","gaussian",-1,0.001
10,"RN","variance","local","gaussian",-1,0.001
10,"RN","mean_lower","local","gaussian",-0.0421052631578947,0.832
10,"RN","mean_upper","local","gaussian",0.0315789473684211,0.861
10,"RN","min","local","sinusoidal",0.189473684210526,0.244
10,"RN","max","local","sinusoidal",0.0210526315789474,0.934
10,"RN","mean","local","sinusoidal",0.168421052631579,0.324
10,"RN","median","local","sinusoidal",0.189473684210526,0.272
10,"RN","slope","local","sinusoidal",1,0.001
10,"RN","range","local","sinusoidal",-1,0.001
10,"RN","variance","local","sinusoidal",-1,0.001
10,"RN","mean_lower","local","sinusoidal",0.0842105263157895,0.623
10,"RN","mean_upper","local","sinusoidal",0.189473684210526,0.258
10,"RN","min","local","wave",0.2,0.227
10,"RN","max","local","wave",0.0210526315789474,0.931
10,"RN","mean","local","wave",0.136842105263158,0.424
10,"RN","median","local","wave",0.136842105263158,0.433
10,"RN","slope","local","wave",1,0.001
10,"RN","range","local","wave",-1,0.001
10,"RN","variance","local","wave",-1,0.001
10,"RN","mean_lower","local","wave",0.0631578947368421,0.719
10,"RN","mean_upper","local","wave",0.178947368421053,0.29
10,"RNN","min","local","linear",0.147368421052632,0.372
10,"RNN","max","local","linear",0.242105263157895,0.147
10,"RNN","mean","local","linear",0.210526315789474,0.204
10,"RNN","median","local","linear",0.2,0.223
10,"RNN","slope","local","linear",0.263157894736842,0.117
10,"RNN","range","local","linear",1,0.001
10,"RNN","variance","local","linear",1,0.001
10,"RNN","mean_lower","local","linear",0.210526315789474,0.225
10,"RNN","mean_upper","local","linear",0.210526315789474,0.22
10,"RNN","min","local","gaussian",-0.0315789473684211,0.877
10,"RNN","max","local","gaussian",0.0736842105263158,0.664
10,"RNN","mean","local","gaussian",0.0210526315789474,0.93
10,"RNN","median","local","gaussian",-0.0105263157894737,0.972
10,"RNN","slope","local","gaussian",-1,0.001
10,"RNN","range","local","gaussian",1,0.001
10,"RNN","variance","local","gaussian",1,0.001
10,"RNN","mean_lower","local","gaussian",0.0421052631578947,0.831
10,"RNN","mean_upper","local","gaussian",-0.0315789473684211,0.873
10,"RNN","min","local","sinusoidal",-0.189473684210526,0.273
10,"RNN","max","local","sinusoidal",-0.0210526315789474,0.93
10,"RNN","mean","local","sinusoidal",-0.168421052631579,0.364
10,"RNN","median","local","sinusoidal",-0.189473684210526,0.263
10,"RNN","slope","local","sinusoidal",-1,0.001
10,"RNN","range","local","sinusoidal",1,0.001
10,"RNN","variance","local","sinusoidal",1,0.001
10,"RNN","mean_lower","local","sinusoidal",-0.0842105263157895,0.641
10,"RNN","mean_upper","local","sinusoidal",-0.189473684210526,0.267
10,"RNN","min","local","wave",-0.2,0.231
10,"RNN","max","local","wave",-0.0210526315789474,0.927
10,"RNN","mean","local","wave",-0.136842105263158,0.423
10,"RNN","median","local","wave",-0.136842105263158,0.413
10,"RNN","slope","local","wave",-1,0.001
10,"RNN","range","local","wave",1,0.001
10,"RNN","variance","local","wave",1,0.001
10,"RNN","mean_lower","local","wave",-0.0631578947368421,0.723
10,"RNN","mean_upper","local","wave",-0.178947368421053,0.275
10,"D_slope","min","local","linear",0.147368421052632,0.385
10,"D_slope","max","local","linear",0.242105263157895,0.149
10,"D_slope","mean","local","linear",0.210526315789474,0.189
10,"D_slope","median","local","linear",0.2,0.223
10,"D_slope","slope","local","linear",0.263157894736842,0.132
10,"D_slope","range","local","linear",1,0.001
10,"D_slope","variance","local","linear",1,0.001
10,"D_slope","mean_lower","local","linear",0.210526315789474,0.217
10,"D_slope","mean_upper","local","linear",0.210526315789474,0.194
10,"D_slope","min","local","gaussian",-0.0315789473684211,0.87
10,"D_slope","max","local","gaussian",0.0736842105263158,0.677
10,"D_slope","mean","local","gaussian",0.0210526315789474,0.92
10,"D_slope","median","local","gaussian",-0.0105263157894737,0.976
10,"D_slope","slope","local","gaussian",-1,0.001
10,"D_slope","range","local","gaussian",1,0.001
10,"D_slope","variance","local","gaussian",1,0.001
10,"D_slope","mean_lower","local","gaussian",0.0421052631578947,0.825
10,"D_slope","mean_upper","local","gaussian",-0.0315789473684211,0.879
10,"D_slope","min","local","sinusoidal",-0.189473684210526,0.26
10,"D_slope","max","local","sinusoidal",-0.0210526315789474,0.941
10,"D_slope","mean","local","sinusoidal",-0.168421052631579,0.322
10,"D_slope","median","local","sinusoidal",-0.189473684210526,0.262
10,"D_slope","slope","local","sinusoidal",-1,0.001
10,"D_slope","range","local","sinusoidal",1,0.001
10,"D_slope","variance","local","sinusoidal",1,0.001
10,"D_slope","mean_lower","local","sinusoidal",-0.0842105263157895,0.624
10,"D_slope","mean_upper","local","sinusoidal",-0.189473684210526,0.255
10,"D_slope","min","local","wave",-0.2,0.224
10,"D_slope","max","local","wave",-0.0210526315789474,0.926
10,"D_slope","mean","local","wave",-0.136842105263158,0.407
10,"D_slope","median","local","wave",-0.136842105263158,0.425
10,"D_slope","slope","local","wave",-1,0.001
10,"D_slope","range","local","wave",1,0.001
10,"D_slope","variance","local","wave",1,0.001
10,"D_slope","mean_lower","local","wave",-0.0631578947368421,0.708
10,"D_slope","mean_upper","local","wave",-0.178947368421053,0.306
10,"RC","min","local","linear",-0.231578947368421,0.173
10,"RC","max","local","linear",-0.136842105263158,0.41
10,"RC","mean","local","linear",-0.168421052631579,0.321
10,"RC","median","local","linear",-0.178947368421053,0.274
10,"RC","slope","local","linear",0.0315789473684211,0.864
10,"RC","range","local","linear",0.621052631578947,0.001
10,"RC","variance","local","linear",0.621052631578947,0.001
10,"RC","mean_lower","local","linear",-0.168421052631579,0.311
10,"RC","mean_upper","local","linear",-0.168421052631579,0.322
10,"RC","min","local","gaussian",-0.442105263157895,0.008
10,"RC","max","local","gaussian",-0.336842105263158,0.041
10,"RC","mean","local","gaussian",-0.389473684210526,0.023
10,"RC","median","local","gaussian",-0.421052631578947,0.011
10,"RC","slope","local","gaussian",-0.589473684210526,0.001
10,"RC","range","local","gaussian",0.589473684210526,0.002
10,"RC","variance","local","gaussian",0.589473684210526,0.001
10,"RC","mean_lower","local","gaussian",-0.368421052631579,0.024
10,"RC","mean_upper","local","gaussian",-0.442105263157895,0.004
10,"RC","min","local","sinusoidal",-0.589473684210526,0.002
10,"RC","max","local","sinusoidal",-0.421052631578947,0.013
10,"RC","mean","local","sinusoidal",-0.568421052631579,0.002
10,"RC","median","local","sinusoidal",-0.589473684210526,0.001
10,"RC","slope","local","sinusoidal",-0.6,0.001
10,"RC","range","local","sinusoidal",0.6,0.001
10,"RC","variance","local","sinusoidal",0.6,0.002
10,"RC","mean_lower","local","sinusoidal",-0.48421052631579,0.005
10,"RC","mean_upper","local","sinusoidal",-0.589473684210526,0.001
10,"RC","min","local","wave",-0.589473684210526,0.001
10,"RC","max","local","wave",-0.410526315789474,0.012
10,"RC","mean","local","wave",-0.526315789473684,0.003
10,"RC","median","local","wave",-0.526315789473684,0.001
10,"RC","slope","local","wave",-0.610526315789474,0.001
10,"RC","range","local","wave",0.610526315789474,0.001
10,"RC","variance","local","wave",0.610526315789474,0.001
10,"RC","mean_lower","local","wave",-0.452631578947368,0.004
10,"RC","mean_upper","local","wave",-0.568421052631579,0.002
10,"gPi","min","local","linear",-0.231578947368421,0.161
10,"gPi","max","local","linear",-0.136842105263158,0.396
10,"gPi","mean","local","linear",-0.168421052631579,0.319
10,"gPi","median","local","linear",-0.178947368421053,0.301
10,"gPi","slope","local","linear",0.0315789473684211,0.892
10,"gPi","range","local","linear",0.621052631578947,0.001
10,"gPi","variance","local","linear",0.621052631578947,0.001
10,"gPi","mean_lower","local","linear",-0.168421052631579,0.338
10,"gPi","mean_upper","local","linear",-0.168421052631579,0.329
10,"gPi","min","local","gaussian",-0.442105263157895,0.009
10,"gPi","max","local","gaussian",-0.336842105263158,0.025
10,"gPi","mean","local","gaussian",-0.389473684210526,0.023
10,"gPi","median","local","gaussian",-0.421052631578947,0.011
10,"gPi","slope","local","gaussian",-0.589473684210526,0.001
10,"gPi","range","local","gaussian",0.589473684210526,0.001
10,"gPi","variance","local","gaussian",0.589473684210526,0.001
10,"gPi","mean_lower","local","gaussian",-0.368421052631579,0.029
10,"gPi","mean_upper","local","gaussian",-0.442105263157895,0.007
10,"gPi","min","local","sinusoidal",-0.589473684210526,0.001
10,"gPi","max","local","sinusoidal",-0.421052631578947,0.003
10,"gPi","mean","local","sinusoidal",-0.568421052631579,0.002
10,"gPi","median","local","sinusoidal",-0.589473684210526,0.001
10,"gPi","slope","local","sinusoidal",-0.6,0.001
10,"gPi","range","local","sinusoidal",0.6,0.001
10,"gPi","variance","local","sinusoidal",0.6,0.001
10,"gPi","mean_lower","local","sinusoidal",-0.48421052631579,0.005
10,"gPi","mean_upper","local","sinusoidal",-0.589473684210526,0.001
10,"gPi","min","local","wave",-0.589473684210526,0.002
10,"gPi","max","local","wave",-0.410526315789474,0.006
10,"gPi","mean","local","wave",-0.526315789473684,0.003
10,"gPi","median","local","wave",-0.526315789473684,0.001
10,"gPi","slope","local","wave",-0.610526315789474,0.001
10,"gPi","range","local","wave",0.610526315789474,0.001
10,"gPi","variance","local","wave",0.610526315789474,0.001
10,"gPi","mean_lower","local","wave",-0.452631578947368,0.007
10,"gPi","mean_upper","local","wave",-0.568421052631579,0.001
10,"PPF","min","local","linear",-0.231578947368421,0.179
10,"PPF","max","local","linear",-0.136842105263158,0.409
10,"PPF","mean","local","linear",-0.168421052631579,0.335
10,"PPF","median","local","linear",-0.178947368421053,0.274
10,"PPF","slope","local","linear",0.0947368421052632,0.584
10,"PPF","range","local","linear",0.621052631578947,0.001
10,"PPF","variance","local","linear",0.621052631578947,0.001
10,"PPF","mean_lower","local","linear",-0.168421052631579,0.324
10,"PPF","mean_upper","local","linear",-0.147368421052632,0.396
10,"PPF","min","local","gaussian",-0.442105263157895,0.01
10,"PPF","max","local","gaussian",-0.336842105263158,0.023
10,"PPF","mean","local","gaussian",-0.389473684210526,0.017
10,"PPF","median","local","gaussian",-0.421052631578947,0.004
10,"PPF","slope","local","gaussian",-0.589473684210526,0.001
10,"PPF","range","local","gaussian",0.589473684210526,0.001
10,"PPF","variance","local","gaussian",0.589473684210526,0.001
10,"PPF","mean_lower","local","gaussian",-0.368421052631579,0.026
10,"PPF","mean_upper","local","gaussian",-0.442105263157895,0.005
10,"PPF","min","local","sinusoidal",-0.589473684210526,0.001
10,"PPF","max","local","sinusoidal",-0.421052631578947,0.014
10,"PPF","mean","local","sinusoidal",-0.568421052631579,0.001
10,"PPF","median","local","sinusoidal",-0.589473684210526,0.001
10,"PPF","slope","local","sinusoidal",-0.6,0.001
10,"PPF","range","local","sinusoidal",0.6,0.002
10,"PPF","variance","local","sinusoidal",0.6,0.001
10,"PPF","mean_lower","local","sinusoidal",-0.48421052631579,0.006
10,"PPF","mean_upper","local","sinusoidal",-0.589473684210526,0.001
10,"PPF","min","local","wave",-0.589473684210526,0.001
10,"PPF","max","local","wave",-0.410526315789474,0.009
10,"PPF","mean","local","wave",-0.526315789473684,0.001
10,"PPF","median","local","wave",-0.526315789473684,0.002
10,"PPF","slope","local","wave",-0.610526315789474,0.001
10,"PPF","range","local","wave",0.610526315789474,0.001
10,"PPF","variance","local","wave",0.610526315789474,0.001
10,"PPF","mean_lower","local","wave",-0.452631578947368,0.007
